device_time_stamp;left_gaze_origin_in_trackbox_coordinate_system;left_gaze_origin_in_user_coordinate_system;left_gaze_origin_validity;left_gaze_point_in_user_coordinate_system;left_gaze_point_on_display_area;left_gaze_point_validity;left_pupil_diameter;left_pupil_validity;right_gaze_origin_in_trackbox_coordinate_system;right_gaze_origin_in_user_coordinate_system;right_gaze_origin_validity;right_gaze_point_in_user_coordinate_system;right_gaze_point_on_display_area;right_gaze_point_validity;right_pupil_diameter;right_pupil_validity;system_time_stamp;current_target_point_on_display_area
3470656059;(0.5370365977287292, 0.5183194279670715, 0.5107060670852661);(-17.686939239501953, -1.5093225240707397, 655.1126098632812);1;(-55.940582275390625, 56.71405029296875, 12.596400260925293);(0.26441967487335205, 0.6807453632354736);1;3.1337432861328125;1;(0.40554776787757874, 0.5207211375236511, 0.510682225227356);(42.501197814941406, -1.7844854593276978, 653.9590454101562);1;(-49.893856048583984, 58.583099365234375, 13.276665687561035);(0.2900247573852539, 0.665772020816803);1;3.19610595703125;1;3466526465;(0.25, 0.75)
3470667162;(0.5373333692550659, 0.5185123682022095, 0.5110231637954712);(-17.82659912109375, -1.5772621631622314, 655.2672729492188);1;(-59.727195739746094, 54.18192672729492, 11.67475414276123);(0.24838516116142273, 0.7010307312011719);1;3.149383544921875;1;(0.4058353900909424, 0.5206654667854309, 0.5110142827033997);(42.38079071044922, -1.7670539617538452, 654.13330078125);1;(-55.9259033203125, 56.84278869628906, 12.643208503723145);(0.26448187232017517, 0.6797140836715698);1;3.1966400146484375;1;3466537572;(0.25, 0.75)
3470678265;(0.5374254584312439, 0.5186287760734558, 0.5108314156532288);(-17.865795135498047, -1.6174218654632568, 655.170166015625);1;(-60.60308074951172, 52.69413375854492, 11.133248329162598);(0.2446761578321457, 0.7129496932029724);1;3.169097900390625;1;(0.40596356987953186, 0.5206475853919983, 0.5108312964439392);(42.31644058227539, -1.7612096071243286, 654.0457763671875);1;(-56.17353439331055, 55.6121711730957, 12.195314407348633);(0.2634332776069641, 0.689572811126709);1;3.1932373046875;1;3466548680;(0.25, 0.75)
3470689368;(0.5374693870544434, 0.518701434135437, 0.5104923248291016);(-17.881092071533203, -1.64217209815979, 655.0001220703125);1;(-61.02505111694336, 51.94725036621094, 10.861403465270996);(0.24288931488990784, 0.7189332246780396);1;3.1625213623046875;1;(0.4059666395187378, 0.5206303596496582, 0.5106050968170166);(42.30769729614258, -1.7550147771835327, 653.9330444335938);1;(-57.19217300415039, 55.33203887939453, 12.093354225158691);(0.25911980867385864, 0.6918169260025024);1;3.188385009765625;1;3466559784;(0.25, 0.75)
3470700471;(0.537507176399231, 0.5188318490982056, 0.509445309638977);(-17.883678436279297, -1.6857905387878418, 654.4761962890625);1;(-61.20991516113281, 50.07413101196289, 10.179643630981445);(0.24210651218891144, 0.7339391708374023);1;3.170745849609375;1;(0.4059503674507141, 0.5205219984054565, 0.5094316601753235);(42.27688217163086, -1.7162193059921265, 653.34716796875);1;(-57.67567443847656, 54.442832946777344, 11.769734382629395);(0.257072389125824, 0.6989405155181885);1;3.1902618408203125;1;3466570886;(0.25, 0.75)
3470711574;(0.5374916195869446, 0.5188816785812378, 0.5090468525886536);(-17.87094497680664, -1.702329158782959, 654.2772216796875);1;(-62.47806167602539, 49.945037841796875, 10.132652282714844);(0.2367365062236786, 0.7349732518196106);1;3.161529541015625;1;(0.4059138894081116, 0.5204685926437378, 0.5090337991714478);(42.28047180175781, -1.6972461938858032, 653.1476440429688);1;(-58.191383361816406, 53.80443572998047, 11.53735637664795);(0.254888653755188, 0.7040549516677856);1;3.1969757080078125;1;3466581988;(0.25, 0.75)
3470722677;(0.5374503135681152, 0.518915057182312, 0.5088538527488708);(-17.849340438842773, -1.7133690118789673, 654.1812133789062);1;(-62.32661819458008, 50.4516716003418, 10.317051887512207);(0.23737777769565582, 0.7309145331382751);1;3.1610260009765625;1;(0.4058818221092224, 0.5204309821128845, 0.5089108943939209);(42.290985107421875, -1.6840709447860718, 653.0853881835938);1;(-58.09880828857422, 53.52980041503906, 11.437397956848145);(0.25528067350387573, 0.7062550783157349);1;3.1977386474609375;1;3466593091;(0.25, 0.75)
3470733781;(0.5373347997665405, 0.5189363360404968, 0.5083287358283997);(-17.789283752441406, -1.7195004224777222, 653.920166015625);1;(-62.19487762451172, 50.7974967956543, 10.442949295043945);(0.23793566226959229, 0.7281440496444702);1;3.16949462890625;1;(0.4056815505027771, 0.5202792882919312, 0.5083025097846985);(42.36189270019531, -1.630508542060852, 652.776123046875);1;(-58.75968551635742, 53.90016174316406, 11.572158813476562);(0.2524821162223816, 0.703288197517395);1;3.2043914794921875;1;3466604194;(0.25, 0.75)
3470744884;(0.5372605323791504, 0.5189169049263, 0.5081050992012024);(-17.752330780029297, -1.7122286558151245, 653.809326171875);1;(-61.618125915527344, 50.399658203125, 10.298158645629883);(0.24037787318229675, 0.7313311696052551);1;3.1670989990234375;1;(0.40557676553726196, 0.5202265381813049, 0.508073091506958);(42.401920318603516, -1.6117178201675415, 652.6586303710938);1;(-59.02391052246094, 54.02577209472656, 11.617884635925293);(0.25136318802833557, 0.7022817730903625);1;3.1944427490234375;1;3466615298;(0.25, 0.75)
3470755987;(0.5371776819229126, 0.5188863277435303, 0.5079208016395569);(-17.712060928344727, -1.7011719942092896, 653.71826171875);1;(-61.549835205078125, 49.78656005859375, 10.075011253356934);(0.24066707491874695, 0.7362428307533264);1;3.1663360595703125;1;(0.4055069386959076, 0.5201917290687561, 0.5079461932182312);(42.42941665649414, -1.5993404388427734, 652.59326171875);1;(-59.06792449951172, 53.7011604309082, 11.499723434448242);(0.25117677450180054, 0.7048822045326233);1;3.1984405517578125;1;3466626402;(0.25, 0.75)
