device_time_stamp;left_gaze_origin_in_trackbox_coordinate_system;left_gaze_origin_in_user_coordinate_system;left_gaze_origin_validity;left_gaze_point_in_user_coordinate_system;left_gaze_point_on_display_area;left_gaze_point_validity;left_pupil_diameter;left_pupil_validity;right_gaze_origin_in_trackbox_coordinate_system;right_gaze_origin_in_user_coordinate_system;right_gaze_origin_validity;right_gaze_point_in_user_coordinate_system;right_gaze_point_on_display_area;right_gaze_point_validity;right_pupil_diameter;right_pupil_validity;system_time_stamp;current_target_point_on_display_area
7820883034;(0.5853625535964966, 0.37469178438186646, 0.486782968044281);(-35.64143371582031, 43.71073532104492, 640.9146728515625);1;(-11.21501636505127, 113.57862854003906, 33.293365478515625);(0.4813362956047058, 0.6955007314682007);1;3.093658447265625;1;(0.44475269317626953, 0.3791753649711609, 0.4865967929363251);(27.666397094726562, 42.934173583984375, 641.2675170898438);1;(-88.0790786743164, 126.26176452636719, 37.909664154052734);(0.35342130064964294, 0.6555690169334412);1;3.08538818359375;1;1914033746853;(0.5896149283687346, 0.7758063897255945)
7820894137;(0.5852304100990295, 0.3745650351047516, 0.4869084358215332);(-35.585960388183594, 43.75849533081055, 640.9774780273438);1;(-3.5649843215942383, 115.46552276611328, 33.98014831542969);(0.4940672218799591, 0.6895599365234375);1;3.12286376953125;1;(0.4445968568325043, 0.37913864850997925, 0.4867172837257385);(27.7388973236084, 42.95113754272461, 641.3236694335938);1;(-81.6577377319336, 129.0011444091797, 38.90672302246094);(0.36410754919052124, 0.6469445824623108);1;3.1070709228515625;1;1914033757962;(0.5896149283687346, 0.7758063897255945)
7820905240;(0.5850701332092285, 0.3744972050189972, 0.4867534041404724);(-35.50999069213867, 43.7770881652832, 640.9026489257812);1;(1.8668357133865356, 116.82756042480469, 34.47589111328125);(0.5031067728996277, 0.6852717399597168);1;3.1424102783203125;1;(0.44440802931785583, 0.3791080415248871, 0.48655444383621216);(27.82013511657715, 42.95670700073242, 641.2380981445312);1;(-77.3033218383789, 130.06678771972656, 39.29460144042969);(0.37135398387908936, 0.6435893177986145);1;3.1326751708984375;1;1914033769072;(0.6293872924257707, 0.7539368593936848)
7820916343;(0.5846980214118958, 0.3744436502456665, 0.48629480600357056);(-35.33062744140625, 43.7819938659668, 640.6820068359375);1;(19.509872436523438, 119.43702697753906, 35.42566680908203);(0.532467782497406, 0.677056074142456);1;3.156402587890625;1;(0.4440584182739258, 0.3790728747844696, 0.486081063747406);(27.966859817504883, 42.954036712646484, 640.9944458007812);1;(-58.09792709350586, 131.36309814453125, 39.76641845703125);(0.40331509709358215, 0.6395081281661987);1;3.1538848876953125;1;1914033780178;(0.6293872924257707, 0.7539368593936848)
7820927446;(0.5839349031448364, 0.3743612766265869, 0.4865676164627075);(-34.99614715576172, 43.8240966796875, 640.8344116210938);1;(53.71982192993164, 125.9593276977539, 37.79956817626953);(0.5893989205360413, 0.6565213203430176);1;3.208465576171875;1;(0.44345295429229736, 0.3789732754230499, 0.4862729609012604);(28.24270248413086, 42.996219635009766, 641.0758056640625);1;(-29.146604537963867, 135.8556671142578, 41.40156936645508);(0.4514949917793274, 0.6253635883331299);1;3.197418212890625;1;1914033791282;(0.6293872924257707, 0.7539368593936848)
7820938549;(0.5835607051849365, 0.3743440508842468, 0.4873901307582855);(-34.850643157958984, 43.860416412353516, 641.252685546875);1;(67.59796142578125, 129.27548217773438, 39.00656509399414);(0.6124945282936096, 0.6460806727409363);1;3.250518798828125;1;(0.4431437849998474, 0.3789435625076294, 0.4871405065059662);(28.40066146850586, 43.036373138427734, 641.5013427734375);1;(-13.004622459411621, 138.02835083007812, 42.19234848022461);(0.47835808992385864, 0.6185231804847717);1;3.21600341796875;1;1914033802386;(0.6645798706418924, 0.7265247584249852)
7820949653;(0.5833867192268372, 0.3743160367012024, 0.48945897817611694);(-34.8284912109375, 43.94150924682617, 642.2867431640625);1;(71.61866760253906, 133.33740234375, 40.48499298095703);(0.619185745716095, 0.6332920789718628);1;3.282745361328125;1;(0.4429922103881836, 0.37888315320014954, 0.48934605717658997);(28.51732063293457, 43.13105010986328, 642.5961303710938);1;(-8.865167617797852, 139.9817657470703, 42.90332794189453);(0.48524683713912964, 0.6123729944229126);1;3.2374114990234375;1;1914033813491;(0.6645798706418924, 0.7265247584249852)
7820960756;(0.58319091796875, 0.37425774335861206, 0.4916456341743469);(-34.79956817626953, 44.0369987487793, 643.3792724609375);1;(76.57181549072266, 138.4221649169922, 42.335697174072266);(0.6274286508560181, 0.6172833442687988);1;3.31512451171875;1;(0.4427981376647949, 0.3788222372531891, 0.4914034307003021);(28.650114059448242, 43.2211799621582, 643.6162109375);1;(-0.6517472267150879, 143.4424285888672, 44.16291427612305);(0.49891534447669983, 0.6014776229858398);1;3.256561279296875;1;1914033824596;(0.6645798706418924, 0.7265247584249852)
7820971859;(0.5831136107444763, 0.37422680854797363, 0.4921813905239105);(-34.779266357421875, 44.06623077392578, 643.647216796875);1;(81.79470825195312, 141.7629852294922, 43.551639556884766);(0.6361203789710999, 0.60676509141922);1;3.3200836181640625;1;(0.44269198179244995, 0.3787359893321991, 0.4919629991054535);(28.710033416748047, 43.269432067871094, 643.8909912109375);1;(3.431272506713867, 145.9229736328125, 45.065765380859375);(0.5057101249694824, 0.59366774559021);1;3.264312744140625;1;1914033835702;(0.6944543648263004, 0.6944543648263005)
7820982962;(0.5829516053199768, 0.3741621971130371, 0.49181824922561646);(-34.696685791015625, 44.07673263549805, 643.4686889648438);1;(87.43938446044922, 144.5285186767578, 44.55819320678711);(0.6455141305923462, 0.5980581641197205);1;3.3308258056640625;1;(0.4425113797187805, 0.3786763548851013, 0.49159204959869385);(28.78300666809082, 43.2778205871582, 643.7010498046875);1;(11.512332916259766, 148.74630737304688, 46.093387603759766);(0.5191584825515747, 0.5847788453102112);1;3.27978515625;1;1914033846809;(0.6944543648263004, 0.6944543648263005)
7820994065;(0.5828058123588562, 0.3741229772567749, 0.49153783917427063);(-34.62363815307617, 44.081382751464844, 643.3316040039062);1;(92.07829284667969, 145.3834228515625, 44.86934280395508);(0.6532340049743652, 0.5953665375709534);1;3.371490478515625;1;(0.4423598349094391, 0.3786061704158783, 0.4913270175457001);(28.845155715942383, 43.293209075927734, 643.5643310546875);1;(18.44158363342285, 146.44834899902344, 45.25702667236328);(0.5306898951530457, 0.5920135378837585);1;3.3223114013671875;1;1914033857915;(0.6944543648263004, 0.6944543648263005)
7821005168;(0.5818675756454468, 0.37389737367630005, 0.49362438917160034);(-34.25699996948242, 44.235137939453125, 644.3878784179688);1;(139.43502807617188, 154.34359741210938, 48.130611419677734);(0.7320437431335449, 0.5671563744544983);1;3.4269561767578125;1;(0.44155892729759216, 0.3785165250301361, 0.49330297112464905);(29.250751495361328, 43.39274215698242, 644.530517578125);1;(64.34860229492188, 158.23655700683594, 49.547584533691406);(0.6070870757102966, 0.5548997521400452);1;3.366668701171875;1;1914033869022;(0.7184345884812358, 0.6587020181189678)
7821016271;(0.5810267329216003, 0.3736855983734131, 0.4955372214317322);(-33.92844009399414, 44.377845764160156, 645.35546875);1;(171.6937255859375, 161.06971740722656, 50.578739166259766);(0.7857277393341064, 0.5459798574447632);1;3.478668212890625;1;(0.4408669173717499, 0.3783992528915405, 0.49532824754714966);(29.609155654907227, 43.50297546386719, 645.5227661132812);1;(100.95356750488281, 166.82882690429688, 52.674888610839844);(0.668004035949707, 0.5278478264808655);1;3.399932861328125;1;1914033880127;(0.7184345884812358, 0.6587020181189678)
7821027374;(0.5809504389762878, 0.37364548444747925, 0.4946095049381256);(-33.86980056762695, 44.36015701293945, 644.8941650390625);1;(179.88223266601562, 165.13441467285156, 52.058170318603516);(0.7993547916412354, 0.5331825017929077);1;3.4579010009765625;1;(0.44077855348587036, 0.3783828616142273, 0.4943936765193939);(29.62766456604004, 43.47746276855469, 645.0547485351562);1;(105.5730972290039, 169.47189331054688, 53.636905670166016);(0.6756917238235474, 0.5195263624191284);1;3.3892974853515625;1;1914033891232;(0.7184345884812358, 0.6587020181189678)
